Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,774,SLZ_200313_09.d,,,,,1.018,755.0661,1512.1468,,,,,,,,,Negative,4,2874,,47306,,Find by Molecular Feature,,,,48.6,,,,,
TRUE,754,SLZ_200313_09.d,,,,,1.014,377.2822,1513.1567,,,,,,,,,Negative,8,30675,,473752,,Find by Molecular Feature,,,,60,,,,,
TRUE,2510,SLZ_200313_09.d,,,,,35.257,1513.3426,1514.3499,,,,,,,,,Negative,4,1336,,41682,,Find by Molecular Feature,,,,60,,,,,
TRUE,2499,SLZ_200313_09.d,,,,,34.861,1513.3428,1514.35,,,,,,,,,Negative,3,2643,,71741,,Find by Molecular Feature,,,,89.4,,,,,
TRUE,3748,SLZ_200313_09.d,,,,,62.149,756.447,1514.9085,,,,,,,,,Negative,2,1491,,13722,,Find by Molecular Feature,,,,32.7,,,,,
TRUE,2522,SLZ_200313_09.d,,,,,35.751,504.463,1516.4105,,,,,,,,,Negative,10,3781,,225176,,Find by Molecular Feature,,,,40.6,,,,,
TRUE,636,SLZ_200313_09.d,,,,,0.998,378.2816,1517.1574,,,,,,,,,Negative,7,14058,,201254,,Find by Molecular Feature,,,,61.7,,,,,
TRUE,3713,SLZ_200313_09.d,,,,,60.251,1518.0197,1519.027,,,,,,,,,Negative,3,3681,,112368,,Find by Molecular Feature,,,,35.3,,,,,
TRUE,93,SLZ_200313_09.d,,,,,0.693,1519.019,1520.0263,,,,,,,,,Negative,3,1726,,28498,,Find by Molecular Feature,,,,36.2,,,,,
TRUE,319,SLZ_200313_09.d,,,,,0.954,759.0466,1520.1078,,,,,,,,,Negative,3,2540,,31374,,Find by Molecular Feature,,,,45,,,,,
TRUE,623,SLZ_200313_09.d,,,,,0.996,379.0364,1520.1746,,,,,,,,,Negative,7,17795,,184550,,Find by Molecular Feature,,,,36.2,,,,,
TRUE,3952,SLZ_200313_09.d,,,,,62.583,505.7598,1520.3011,,,,,,,,,Negative,3,1918,,64392,,Find by Molecular Feature,,,,30.7,,,,,
TRUE,2509,SLZ_200313_09.d,,,,,34.9,1519.3598,1520.3675,,,,,,,,,Negative,8,9134,,662893,,Find by Molecular Feature,,,,76.3,,,,,
TRUE,717,SLZ_200313_09.d,,,,,1.009,1521.1835,1522.1828,,,,,,,,,Negative,6,1428,,26968,,Find by Molecular Feature,,,,50,,,,,
TRUE,502,SLZ_200313_09.d,,,,,0.983,760.5007,1523.016,,,,,,,,,Negative,3,1975,,43463,,Find by Molecular Feature,,,,44.7,,,,,
TRUE,366,SLZ_200313_09.d,,,,,0.963,760.5717,1523.1579,,,,,,,,,Negative,3,1665,,13442,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,304,SLZ_200313_09.d,,,,,0.947,762.0088,1526.0344,,,,,,,,,Negative,4,2748,,48386,,Find by Molecular Feature,,,,59,,,,,
TRUE,814,SLZ_200313_09.d,,,,,1.024,507.7316,1526.2152,,,,,,,,,Negative,6,2830,,45377,,Find by Molecular Feature,,,,48.6,,,,,
TRUE,612,SLZ_200313_09.d,,,,,0.994,1525.6646,1526.6719,,,,,,,,,Negative,3,1828,,22220,,Find by Molecular Feature,,,,44.2,,,,,
TRUE,642,SLZ_200313_09.d,,,,,0.998,380.7884,1527.1825,,,,,,,,,Negative,2,14701,,121895,,Find by Molecular Feature,,,,40,,,,,
TRUE,635,SLZ_200313_09.d,,,,,0.998,763.1038,1528.2222,,,,,,,,,Negative,4,9052,,132350,,Find by Molecular Feature,,,,72,,,,,
TRUE,557,SLZ_200313_09.d,,,,,0.989,1529.1531,1530.1604,,,,,,,,,Negative,5,1731,,38311,,Find by Molecular Feature,,,,47.2,,,,,
TRUE,688,SLZ_200313_09.d,,,,,1.005,765.1077,1532.23,,,,,,,,,Negative,4,2151,,41847,,Find by Molecular Feature,,,,52.2,,,,,
TRUE,2289,SLZ_200313_09.d,,,,,30.21,765.3292,1532.6729,,,,,,,,,Negative,3,7633,,67131,,Find by Molecular Feature,,,,30.2,,,,,
TRUE,613,SLZ_200313_09.d,,,,,0.994,382.4376,1533.7794,,,,,,,,,Negative,2,5794,,38866,,Find by Molecular Feature,,,,31.9,,,,,
TRUE,275,SLZ_200313_09.d,,,,,0.92,766.0062,1534.027,,,,,,,,,Negative,3,1706,,24027,,Find by Molecular Feature,,,,37.3,,,,,
TRUE,4139,SLZ_200313_09.d,,,,,62.922,382.5684,1534.3026,,,,,,,,,Negative,8,3538,,131169,,Find by Molecular Feature,,,,43.6,,,,,
TRUE,1941,SLZ_200313_09.d,,,,,25.032,1533.4771,1534.4843,,,,,,,,,Negative,5,1636,,73014,,Find by Molecular Feature,,,,39.6,,,,,
TRUE,1405,SLZ_200313_09.d,,,,,16.62,1535.1037,1536.111,,,,,,,,,Negative,3,1089,,24282,,Find by Molecular Feature,,,,49.5,,,,,
TRUE,1947,SLZ_200313_09.d,,,,,25.054,1535.1424,1536.1496,,,,,,,,,Negative,3,1213,,22830,,Find by Molecular Feature,,,,35.7,,,,,
TRUE,2502,SLZ_200313_09.d,,,,,34.867,1535.3253,1536.3325,,,,,,,,,Negative,4,2021,,63029,,Find by Molecular Feature,,,,75,,,,,
TRUE,2514,SLZ_200313_09.d,,,,,35.262,1535.3255,1536.3328,,,,,,,,,Negative,2,1265,,29429,,Find by Molecular Feature,,,,43.2,,,,,
TRUE,569,SLZ_200313_09.d,,,,,0.991,384.2856,1541.1713,,,,,,,,,Negative,3,17403,,173347,,Find by Molecular Feature,,,,39.5,,,,,
TRUE,3747,SLZ_200313_09.d,,,,,62.146,769.9602,1541.9349,,,,,,,,,Negative,2,1251,,4068,,Find by Molecular Feature,,,,40,,,,,
TRUE,4157,SLZ_200313_09.d,,,,,62.948,513.1043,1542.3347,,,,,,,,,Negative,3,5068,,51289,,Find by Molecular Feature,,,,58.6,,,,,
TRUE,2507,SLZ_200313_09.d,,,,,34.89,1541.3416,1542.3489,,,,,,,,,Negative,4,4766,,227954,,Find by Molecular Feature,,,,83.4,,,,,
TRUE,3910,SLZ_200313_09.d,,,,,62.545,384.582,1542.357,,,,,,,,,Negative,8,8426,,387486,,Find by Molecular Feature,,,,42.1,,,,,
TRUE,505,SLZ_200313_09.d,,,,,0.984,1542.1427,1543.15,,,,,,,,,Negative,4,1936,,22341,,Find by Molecular Feature,,,,34.4,,,,,
TRUE,3948,SLZ_200313_09.d,,,,,62.58,770.6407,1543.2959,,,,,,,,,Negative,3,1422,,38914,,Find by Molecular Feature,,,,41.4,,,,,
TRUE,2511,SLZ_200313_09.d,,,,,35.257,1542.3445,1543.3518,,,,,,,,,Negative,3,2470,,52873,,Find by Molecular Feature,,,,59.5,,,,,
TRUE,431,SLZ_200313_09.d,,,,,0.973,385.0313,1544.1514,,,,,,,,,Negative,9,6410,,124930,,Find by Molecular Feature,,,,70.2,,,,,
TRUE,587,SLZ_200313_09.d,,,,,0.992,1544.1687,1545.176,,,,,,,,,Negative,3,2243,,24552,,Find by Molecular Feature,,,,44.3,,,,,
TRUE,4172,SLZ_200313_09.d,,,,,63.378,771.7398,1545.4942,,,,,,,,,Negative,3,3904,,41120,,Find by Molecular Feature,,,,72.5,,,,,
TRUE,3999,SLZ_200313_09.d,,,,,62.627,772.1366,1546.2878,,,,,,,,,Negative,6,4605,,468266,,Find by Molecular Feature,,,,42.2,,,,,
TRUE,296,SLZ_200313_09.d,,,,,0.942,773.4962,1549.0069,,,,,,,,,Negative,3,2073,,30237,,Find by Molecular Feature,,,,41.7,,,,,
TRUE,753,SLZ_200313_09.d,,,,,1.014,515.7348,1550.2195,,,,,,,,,Negative,8,3881,,118852,,Find by Molecular Feature,,,,60,,,,,
TRUE,610,SLZ_200313_09.d,,,,,0.994,386.7833,1551.1621,,,,,,,,,Negative,4,10094,,134667,,Find by Molecular Feature,,,,52.1,,,,,
TRUE,570,SLZ_200313_09.d,,,,,0.991,1554.143,1555.1503,,,,,,,,,Negative,2,1498,,18260,,Find by Molecular Feature,,,,31.3,,,,,
TRUE,261,SLZ_200313_09.d,,,,,0.897,776.9996,1556.0138,,,,,,,,,Negative,3,6076,,53392,,Find by Molecular Feature,,,,61.4,,,,,
TRUE,689,SLZ_200313_09.d,,,,,1.005,388.037,1556.177,,,,,,,,,Negative,3,4582,,43365,,Find by Molecular Feature,,,,31.5,,,,,
TRUE,2501,SLZ_200313_09.d,,,,,34.864,1557.3078,1558.3161,,,,,,,,,Negative,4,1896,,55998,,Find by Molecular Feature,,,,78.4,,,,,
TRUE,898,SLZ_200313_09.d,,,,,1.045,518.7254,1559.199,,,,,,,,,Negative,13,131522,,3428956,,Find by Molecular Feature,,,,80,,,,,
TRUE,298,SLZ_200313_09.d,,,,,0.943,779.0039,1560.0223,,,,,,,,,Negative,4,1719,,39018,,Find by Molecular Feature,,,,43.2,,,,,
TRUE,621,SLZ_200313_09.d,,,,,0.996,1563.1366,1564.1439,,,,,,,,,Negative,3,1651,,23721,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,2810,SLZ_200313_09.d,,,,,38.906,1563.3175,1564.3248,,,,,,,,,Negative,5,75595,,3672220,,Find by Molecular Feature,,,,94.6,,,,,
TRUE,2500,SLZ_200313_09.d,,,,,34.862,1563.3234,1564.3306,,,,,,,,,Negative,3,1872,,66647,,Find by Molecular Feature,,,,67.8,,,,,
TRUE,2832,SLZ_200313_09.d,,,,,38.944,1563.8192,1564.8265,,,,,,,,,Negative,4,98982,,2520587,,Find by Molecular Feature,,,,75.9,,,,,
TRUE,676,SLZ_200313_09.d,,,,,1.003,390.2892,1565.1863,,,,,,,,,Negative,6,23248,,343011,,Find by Molecular Feature,,,,56.1,,,,,
TRUE,966,SLZ_200313_09.d,,,,,1.156,390.7899,1567.1887,,,,,,,,,Negative,2,3460,,37236,,Find by Molecular Feature,,,,60.6,,,,,
TRUE,2172,SLZ_200313_09.d,,,,,28.128,782.8048,1567.6242,,,,,,,,,Negative,3,21028,,404367,,Find by Molecular Feature,,,,68.6,,,,,
TRUE,3746,SLZ_200313_09.d,,,,,62.145,782.9701,1567.9547,,,,,,,,,Negative,3,3359,,32722,,Find by Molecular Feature,,,,37.5,,,,,
TRUE,811,SLZ_200313_09.d,,,,,1.023,783.1167,1568.2479,,,,,,,,,Negative,3,13337,,196605,,Find by Molecular Feature,,,,68.4,,,,,
TRUE,834,SLZ_200313_09.d,,,,,1.027,391.2888,1569.1865,,,,,,,,,Negative,14,102662,,2503041,,Find by Molecular Feature,,,,65.2,,,,,
TRUE,4147,SLZ_200313_09.d,,,,,62.925,391.4129,1569.6808,,,,,,,,,Negative,2,2675,,26927,,Find by Molecular Feature,,,,31.9,,,,,
TRUE,763,SLZ_200313_09.d,,,,,1.016,784.5738,1571.1611,,,,,,,,,Negative,4,13382,,115994,,Find by Molecular Feature,,,,60,,,,,
TRUE,739,SLZ_200313_09.d,,,,,1.012,786.0786,1574.1717,,,,,,,,,Negative,3,2861,,45911,,Find by Molecular Feature,,,,69.2,,,,,
TRUE,4155,SLZ_200313_09.d,,,,,62.94,392.5692,1574.3058,,,,,,,,,Negative,2,2864,,53177,,Find by Molecular Feature,,,,36.6,,,,,
TRUE,2972,SLZ_200313_09.d,,,,,40.45,1574.585,1575.5927,,,,,,,,,Negative,4,1480,,50635,,Find by Molecular Feature,,,,33.7,,,,,
TRUE,78,SLZ_200313_09.d,,,,,0.687,1574.588,1575.5952,,,,,,,,,Negative,3,1543,,15298,,Find by Molecular Feature,,,,30,,,,,
TRUE,2973,SLZ_200313_09.d,,,,,40.451,1574.9142,1575.9214,,,,,,,,,Negative,2,2069,,50993,,Find by Molecular Feature,,,,42.7,,,,,
TRUE,857,SLZ_200313_09.d,,,,,1.032,393.042,1576.1962,,,,,,,,,Negative,6,9361,,102221,,Find by Molecular Feature,,,,60.3,,,,,
TRUE,416,SLZ_200313_09.d,,,,,0.971,788.4862,1578.9869,,,,,,,,,Negative,3,2357,,39386,,Find by Molecular Feature,,,,39,,,,,
TRUE,786,SLZ_200313_09.d,,,,,1.02,789.5822,1581.179,,,,,,,,,Negative,5,9532,,235436,,Find by Molecular Feature,,,,68.3,,,,,
TRUE,959,SLZ_200313_09.d,,,,,1.134,526.0847,1581.2779,,,,,,,,,Negative,6,4261,,34685,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,259,SLZ_200313_09.d,,,,,0.894,526.1031,1581.331,,,,,,,,,Negative,2,5545,,40705,,Find by Molecular Feature,,,,62.4,,,,,
TRUE,735,SLZ_200313_09.d,,,,,1.012,394.7917,1583.1959,,,,,,,,,Negative,4,65810,,656122,,Find by Molecular Feature,,,,46.2,,,,,
TRUE,1106,SLZ_200313_09.d,,,,,5.007,527.0569,1584.1929,,,,,,,,,Negative,14,22492,,1939320,,Find by Molecular Feature,,,,87.7,,,,,
TRUE,4176,SLZ_200313_09.d,,,,,63.384,791.7361,1585.4867,,,,,,,,,Negative,3,3215,,36641,,Find by Molecular Feature,,,,73.4,,,,,
TRUE,620,SLZ_200313_09.d,,,,,0.996,792.0705,1586.1556,,,,,,,,,Negative,3,2394,,42213,,Find by Molecular Feature,,,,46.2,,,,,
TRUE,3135,SLZ_200313_09.d,,,,,41.274,1585.8002,1586.8075,,,,,,,,,Negative,3,1542,,23448,,Find by Molecular Feature,,,,53.8,,,,,
TRUE,1672,SLZ_200313_09.d,,,,,20.656,528.2265,1587.7013,,,,,,,,,Negative,8,11255,,325556,,Find by Molecular Feature,,,,65.4,,,,,
TRUE,4131,SLZ_200313_09.d,,,,,62.918,396.5771,1590.3375,,,,,,,,,Negative,5,4788,,137235,,Find by Molecular Feature,,,,35,,,,,
TRUE,890,SLZ_200313_09.d,,,,,1.041,529.3851,1591.1771,,,,,,,,,Negative,3,20322,,594669,,Find by Molecular Feature,,,,71.7,,,,,
TRUE,596,SLZ_200313_09.d,,,,,0.993,396.8745,1591.532,,,,,,,,,Negative,5,1592,,15095,,Find by Molecular Feature,,,,38.3,,,,,
TRUE,995,SLZ_200313_09.d,,,,,1.224,795.5919,1593.1983,,,,,,,,,Negative,3,2981,,58653,,Find by Molecular Feature,,,,56.5,,,,,
TRUE,1080,SLZ_200313_09.d,,,,,3.815,530.0604,1593.2035,,,,,,,,,Negative,12,7797,,518065,,Find by Molecular Feature,,,,55.4,,,,,
TRUE,972,SLZ_200313_09.d,,,,,1.169,530.3926,1594.1995,,,,,,,,,Negative,5,15339,,354982,,Find by Molecular Feature,,,,100,,,,,
TRUE,869,SLZ_200313_09.d,,,,,1.035,398.2893,1597.1669,,,,,,,,,Negative,11,3594,,163056,,Find by Molecular Feature,,,,79.6,,,,,
TRUE,1499,SLZ_200313_09.d,,,,,18.606,1599.687,1600.6943,,,,,,,,,Negative,2,1660,,21245,,Find by Molecular Feature,,,,39,,,,,
TRUE,3990,SLZ_200313_09.d,,,,,62.624,800.1345,1602.2836,,,,,,,,,Negative,6,4911,,353927,,Find by Molecular Feature,,,,35.7,,,,,
TRUE,812,SLZ_200313_09.d,,,,,1.023,800.5735,1603.1631,,,,,,,,,Negative,6,9411,,199714,,Find by Molecular Feature,,,,62.9,,,,,
TRUE,4129,SLZ_200313_09.d,,,,,62.916,801.1399,1604.2944,,,,,,,,,Negative,4,2071,,64868,,Find by Molecular Feature,,,,59,,,,,
TRUE,658,SLZ_200313_09.d,,,,,1,400.2908,1605.1923,,,,,,,,,Negative,3,5175,,82840,,Find by Molecular Feature,,,,38,,,,,
TRUE,939,SLZ_200313_09.d,,,,,1.102,534.0913,1605.2958,,,,,,,,,Negative,8,49393,,778330,,Find by Molecular Feature,,,,99,,,,,
TRUE,1105,SLZ_200313_09.d,,,,,4.862,534.4046,1606.23,,,,,,,,,Negative,12,12805,,763255,,Find by Molecular Feature,,,,86.4,,,,,
TRUE,1096,SLZ_200313_09.d,,,,,4.37,534.4047,1606.2357,,,,,,,,,Negative,9,14825,,672586,,Find by Molecular Feature,,,,89.2,,,,,
TRUE,743,SLZ_200313_09.d,,,,,1.013,535.0597,1608.1989,,,,,,,,,Negative,20,235887,,7423411,,Find by Molecular Feature,,,,80,,,,,
TRUE,1115,SLZ_200313_09.d,,,,,5.6,535.7206,1610.1836,,,,,,,,,Negative,11,39654,,3208648,,Find by Molecular Feature,,,,85.7,,,,,
TRUE,4006,SLZ_200313_09.d,,,,,62.645,804.1562,1610.327,,,,,,,,,Negative,4,3337,,148500,,Find by Molecular Feature,,,,40.6,,,,,
TRUE,655,SLZ_200313_09.d,,,,,1,805.0798,1612.1733,,,,,,,,,Negative,4,7823,,135132,,Find by Molecular Feature,,,,66.7,,,,,
TRUE,1119,SLZ_200313_09.d,,,,,6.069,536.3887,1612.1879,,,,,,,,,Negative,4,5222,,140236,,Find by Molecular Feature,,,,34,,,,,
TRUE,883,SLZ_200313_09.d,,,,,1.039,402.5472,1614.2122,,,,,,,,,Negative,9,10563,,377472,,Find by Molecular Feature,,,,81.9,,,,,
TRUE,785,SLZ_200313_09.d,,,,,1.02,806.5634,1615.1413,,,,,,,,,Negative,4,9126,,96190,,Find by Molecular Feature,,,,57.7,,,,,
TRUE,1472,SLZ_200313_09.d,,,,,18.316,537.5632,1615.7115,,,,,,,,,Negative,7,7318,,301721,,Find by Molecular Feature,,,,60.9,,,,,
TRUE,3320,SLZ_200313_09.d,,,,,42.879,808.0077,1618.03,,,,,,,,,Negative,3,12077,,248089,,Find by Molecular Feature,,,,33.4,,,,,
TRUE,1518,SLZ_200313_09.d,,,,,18.691,1617.1938,1618.2011,,,,,,,,,Negative,5,12593,,257243,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,865,SLZ_200313_09.d,,,,,1.034,808.1079,1618.2333,,,,,,,,,Negative,7,3421,,117109,,Find by Molecular Feature,,,,62.3,,,,,
TRUE,3877,SLZ_200313_09.d,,,,,62.514,808.1357,1618.286,,,,,,,,,Negative,8,7845,,1258174,,Find by Molecular Feature,,,,60,,,,,
TRUE,644,SLZ_200313_09.d,,,,,0.999,403.7908,1619.1851,,,,,,,,,Negative,6,2341,,46760,,Find by Molecular Feature,,,,31,,,,,
TRUE,152,SLZ_200313_09.d,,,,,0.749,809.753,1621.5205,,,,,,,,,Negative,5,4293,,64731,,Find by Molecular Feature,,,,47.8,,,,,
TRUE,582,SLZ_200313_09.d,,,,,0.992,404.543,1622.2011,,,,,,,,,Negative,8,14616,,312349,,Find by Molecular Feature,,,,60,,,,,
TRUE,566,SLZ_200313_09.d,,,,,0.991,540.3888,1624.1884,,,,,,,,,Negative,2,10260,,108921,,Find by Molecular Feature,,,,68.6,,,,,
TRUE,2825,SLZ_200313_09.d,,,,,38.933,1623.2649,1624.2722,,,,,,,,,Negative,7,1940,,170167,,Find by Molecular Feature,,,,51.3,,,,,
TRUE,878,SLZ_200313_09.d,,,,,1.038,811.5646,1625.1438,,,,,,,,,Negative,3,7732,,133213,,Find by Molecular Feature,,,,90.4,,,,,
TRUE,703,SLZ_200313_09.d,,,,,1.007,541.3891,1627.189,,,,,,,,,Negative,2,6466,,59888,,Find by Molecular Feature,,,,39.4,,,,,
TRUE,944,SLZ_200313_09.d,,,,,1.113,812.6316,1627.2777,,,,,,,,,Negative,4,5639,,76473,,Find by Molecular Feature,,,,77.5,,,,,
TRUE,2822,SLZ_200313_09.d,,,,,38.926,1626.7568,1627.7641,,,,,,,,,Negative,3,2327,,71640,,Find by Molecular Feature,,,,100,,,,,
TRUE,661,SLZ_200313_09.d,,,,,1.001,813.0849,1628.1843,,,,,,,,,Negative,3,55494,,290090,,Find by Molecular Feature,,,,57.7,,,,,
TRUE,1490,SLZ_200313_09.d,,,,,18.351,1627.6839,1628.6911,,,,,,,,,Negative,2,10719,,354796,,Find by Molecular Feature,,,,80,,,,,
TRUE,1493,SLZ_200313_09.d,,,,,18.353,1628.185,1629.1923,,,,,,,,,Negative,6,13766,,319667,,Find by Molecular Feature,,,,100,,,,,
TRUE,651,SLZ_200313_09.d,,,,,0.999,542.3883,1630.1878,,,,,,,,,Negative,10,117556,,2619402,,Find by Molecular Feature,,,,57.3,,,,,
TRUE,2842,SLZ_200313_09.d,,,,,38.967,1629.7628,1630.7701,,,,,,,,,Negative,4,2531,,78632,,Find by Molecular Feature,,,,48.7,,,,,
TRUE,3707,SLZ_200313_09.d,,,,,60.227,1630.0324,1631.0397,,,,,,,,,Negative,3,2554,,79485,,Find by Molecular Feature,,,,40.7,,,,,
TRUE,678,SLZ_200313_09.d,,,,,1.003,814.5822,1631.1789,,,,,,,,,Negative,4,46162,,415230,,Find by Molecular Feature,,,,59.6,,,,,
TRUE,3082,SLZ_200313_09.d,,,,,41.16,1630.5458,1631.5531,,,,,,,,,Negative,3,814,,21777,,Find by Molecular Feature,,,,30.4,,,,,
TRUE,1117,SLZ_200313_09.d,,,,,5.607,815.0765,1632.1675,,,,,,,,,Negative,5,5914,,261628,,Find by Molecular Feature,,,,56,,,,,
TRUE,962,SLZ_200313_09.d,,,,,1.146,543.0694,1632.23,,,,,,,,,Negative,3,17075,,432413,,Find by Molecular Feature,,,,75.1,,,,,
TRUE,3769,SLZ_200313_09.d,,,,,62.204,815.158,1632.3305,,,,,,,,,Negative,4,1583,,59269,,Find by Molecular Feature,,,,45.5,,,,,
TRUE,776,SLZ_200313_09.d,,,,,1.019,816.564,1635.144,,,,,,,,,Negative,7,6423,,182016,,Find by Molecular Feature,,,,77.8,,,,,
TRUE,3846,SLZ_200313_09.d,,,,,62.462,817.1405,1636.296,,,,,,,,,Negative,10,19568,,2243254,,Find by Molecular Feature,,,,61.4,,,,,
TRUE,727,SLZ_200313_09.d,,,,,1.011,408.5311,1638.1535,,,,,,,,,Negative,6,10543,,166301,,Find by Molecular Feature,,,,69.8,,,,,
TRUE,3567,SLZ_200313_09.d,,,,,43.407,818.371,1638.7565,,,,,,,,,Negative,5,5066,,157862,,Find by Molecular Feature,,,,42.6,,,,,
TRUE,907,SLZ_200313_09.d,,,,,1.051,547.0683,1644.2283,,,,,,,,,Negative,5,45437,,236903,,Find by Molecular Feature,,,,37.1,,,,,
TRUE,3792,SLZ_200313_09.d,,,,,62.241,821.1571,1644.3288,,,,,,,,,Negative,3,2989,,48196,,Find by Molecular Feature,,,,39,,,,,
TRUE,817,SLZ_200313_09.d,,,,,1.024,410.5502,1646.2258,,,,,,,,,Negative,4,25762,,271714,,Find by Molecular Feature,,,,61,,,,,
TRUE,1114,SLZ_200313_09.d,,,,,5.599,823.0595,1648.1422,,,,,,,,,Negative,8,4277,,276105,,Find by Molecular Feature,,,,33.7,,,,,
TRUE,855,SLZ_200313_09.d,,,,,1.032,548.3981,1648.216,,,,,,,,,Negative,5,873304,,8955814,,Find by Molecular Feature,,,,46.2,,,,,
TRUE,1065,SLZ_200313_09.d,,,,,3.456,548.3998,1648.2208,,,,,,,,,Negative,7,6041,,160400,,Find by Molecular Feature,,,,62.2,,,,,
TRUE,762,SLZ_200313_09.d,,,,,1.016,411.296,1649.2132,,,,,,,,,Negative,5,425309,,2532851,,Find by Molecular Feature,,,,35,,,,,
TRUE,4126,SLZ_200313_09.d,,,,,62.913,411.3199,1649.3088,,,,,,,,,Negative,5,5621,,173804,,Find by Molecular Feature,,,,51.8,,,,,
TRUE,3971,SLZ_200313_09.d,,,,,62.602,549.0933,1650.3061,,,,,,,,,Negative,9,9418,,926420,,Find by Molecular Feature,,,,48.6,,,,,
TRUE,603,SLZ_200313_09.d,,,,,0.994,1652.1566,1653.1639,,,,,,,,,Negative,5,1693,,30833,,Find by Molecular Feature,,,,49.1,,,,,
TRUE,854,SLZ_200313_09.d,,,,,1.031,550.0623,1653.2087,,,,,,,,,Negative,5,12876,,224212,,Find by Molecular Feature,,,,79.6,,,,,
TRUE,3742,SLZ_200313_09.d,,,,,62.108,826.1466,1654.3114,,,,,,,,,Negative,7,10713,,364710,,Find by Molecular Feature,,,,40,,,,,
TRUE,3985,SLZ_200313_09.d,,,,,62.619,412.5742,1654.324,,,,,,,,,Negative,8,2909,,159288,,Find by Molecular Feature,,,,33.6,,,,,
TRUE,3921,SLZ_200313_09.d,,,,,62.556,828.1401,1658.2948,,,,,,,,,Negative,5,2383,,137937,,Find by Molecular Feature,,,,45.8,,,,,
TRUE,760,SLZ_200313_09.d,,,,,1.015,830.0853,1662.1852,,,,,,,,,Negative,5,2772,,98335,,Find by Molecular Feature,,,,52.9,,,,,
TRUE,848,SLZ_200313_09.d,,,,,1.03,553.3938,1663.1935,,,,,,,,,Negative,3,4402,,53220,,Find by Molecular Feature,,,,45.6,,,,,
TRUE,4073,SLZ_200313_09.d,,,,,62.804,553.7618,1664.3077,,,,,,,,,Negative,4,3033,,79424,,Find by Molecular Feature,,,,38.8,,,,,
TRUE,942,SLZ_200313_09.d,,,,,1.107,831.1644,1664.3433,,,,,,,,,Negative,3,1803,,18010,,Find by Molecular Feature,,,,36.3,,,,,
TRUE,791,SLZ_200313_09.d,,,,,1.021,415.5446,1666.2161,,,,,,,,,Negative,9,33333,,360733,,Find by Molecular Feature,,,,68.9,,,,,
TRUE,639,SLZ_200313_09.d,,,,,0.998,1666.1986,1667.2059,,,,,,,,,Negative,2,1098,,11584,,Find by Molecular Feature,,,,38.7,,,,,
TRUE,729,SLZ_200313_09.d,,,,,1.011,832.6125,1667.2395,,,,,,,,,Negative,3,10657,,134652,,Find by Molecular Feature,,,,51.7,,,,,
TRUE,4146,SLZ_200313_09.d,,,,,62.925,416.0766,1668.3356,,,,,,,,,Negative,7,13762,,399218,,Find by Molecular Feature,,,,64.1,,,,,
TRUE,1116,SLZ_200313_09.d,,,,,5.606,834.0507,1670.1159,,,,,,,,,Negative,4,2696,,115486,,Find by Molecular Feature,,,,46.1,,,,,
TRUE,792,SLZ_200313_09.d,,,,,1.021,834.0892,1670.195,,,,,,,,,Negative,10,86182,,1780800,,Find by Molecular Feature,,,,61.3,,,,,
TRUE,1110,SLZ_200313_09.d,,,,,5.409,834.1175,1670.2495,,,,,,,,,Negative,5,5536,,249682,,Find by Molecular Feature,,,,41.2,,,,,
TRUE,3590,SLZ_200313_09.d,,,,,43.61,1705.6427,1670.6737,,,,,,,,,Negative,5,3030,,66362,,Find by Molecular Feature,,,,30.4,,,,,
TRUE,3716,SLZ_200313_09.d,,,,,60.253,1670.9982,1672.0055,,,,,,,,,Negative,3,5822,,217000,,Find by Molecular Feature,,,,59.1,,,,,
TRUE,1480,SLZ_200313_09.d,,,,,18.345,1671.6456,1672.6529,,,,,,,,,Negative,5,1222,,54240,,Find by Molecular Feature,,,,60,,,,,
TRUE,716,SLZ_200313_09.d,,,,,1.009,836.0687,1674.1519,,,,,,,,,Negative,4,25326,,374478,,Find by Molecular Feature,,,,67.6,,,,,
TRUE,777,SLZ_200313_09.d,,,,,1.019,838.0708,1678.1562,,,,,,,,,Negative,7,3858,,160996,,Find by Molecular Feature,,,,61.2,,,,,
TRUE,3871,SLZ_200313_09.d,,,,,62.503,558.6293,1678.9098,,,,,,,,,Negative,4,2842,,124534,,Find by Molecular Feature,,,,59.1,,,,,
TRUE,677,SLZ_200313_09.d,,,,,1.003,1679.1915,1680.1988,,,,,,,,,Negative,5,1307,,29153,,Find by Molecular Feature,,,,48,,,,,
TRUE,2943,SLZ_200313_09.d,,,,,40.198,1681.6081,1682.6153,,,,,,,,,Negative,4,12970,,388444,,Find by Molecular Feature,,,,91.9,,,,,
